  t         w[0]         w[1]
55.28      23.6386      1620.68
55.29      23.5835      1612.82
55.3      23.5322      1605.01
55.31      23.4847      1597.23
55.32      23.4409      1589.48
55.33      23.4008      1581.78
55.34      23.3643      1574.11
55.35      23.3315      1566.48
55.36      23.3023      1558.88
55.37      23.2766      1551.32
55.38      23.2545       1543.8
55.39      23.2358      1536.32
55.4      23.2207      1528.87
55.41       23.209      1521.46
55.42      23.2008      1514.08
55.43      23.1959      1506.74
55.44      23.1945      1499.43
55.45      23.1965      1492.16
55.46      23.2018      1484.92
55.47      23.2105      1477.72
55.48      23.2225      1470.56
55.49      23.2378      1463.43
55.5      23.2565      1456.33
55.51      23.2784      1449.27
55.52      23.3037      1442.24
55.53      23.3323      1435.25
55.54      23.3641      1428.29
55.55      23.3993      1421.37
55.56      23.4377      1414.48
55.57      23.4794      1407.62
55.58      23.5245       1400.8
55.59      23.5728      1394.01
55.6      23.6244      1387.25
55.61      23.6793      1380.53
55.62      23.7376      1373.84
55.63      23.7991      1367.18
55.64       23.864      1360.56
55.65      23.9322      1353.97
55.66      24.0038      1347.41
55.67      24.0788      1340.88
55.68      24.1571      1334.39
55.69      24.2388      1327.92
55.7      24.3239      1321.49
55.71      24.4125      1315.09
55.72      24.5045      1308.73
55.73         24.6      1302.39
55.74      24.6989      1296.09
55.75      24.8014      1289.81
55.76      24.9075      1283.57
55.77      25.0171      1277.36
55.78      25.1303      1271.18
55.79      25.2471      1265.03
55.8      25.3676      1258.92
55.81      25.4917      1252.83
55.82      25.6196      1246.77
55.83      25.7512      1240.74
55.84      25.8867      1234.75
55.85      26.0259      1228.78
55.86       26.169      1222.84
55.87       26.316      1216.94
55.88       26.467      1211.06
55.89       26.622      1205.21
55.9      26.7809      1199.39
55.91       26.944       1193.6
55.92      27.1112      1187.84
55.93      27.2825      1182.11
55.94      27.4581      1176.41
55.95       27.638      1170.73
55.96      27.8221      1165.09
55.97      28.0107      1159.47
55.98      28.2037      1153.88
55.99      28.4012      1148.32
 56      28.6032      1142.79
56.01      28.8099      1137.29
56.02      29.0213      1131.81
56.03      29.2373      1126.36
56.04      29.4582      1120.94
56.05       29.684      1115.55
56.06      29.9148      1110.18
56.07      30.1505      1104.85
56.08      30.3913      1099.54
56.09      30.6373      1094.25
56.1      30.8886      1088.99
56.11      31.1452      1083.77
56.12      31.4072      1078.56
56.13      31.6747      1073.39
56.14      31.9477      1068.24
56.15      32.2265      1063.11
56.16      32.5109      1058.02
56.17      32.8013      1052.95
56.18      33.0975       1047.9
56.19      33.3998      1042.88
56.2      33.7083      1037.89
56.21      34.0229      1032.92
56.22      34.3439      1027.98
56.23      34.6714      1023.07
56.24      35.0054      1018.18
56.25      35.3461      1013.31
56.26      35.6936      1008.47
56.27      36.0479      1003.66
56.28      36.4093      998.872
56.29      36.7778      994.108
56.3      37.1535       989.37
56.31      37.5367      984.656
56.32      37.9274      979.966
56.33      38.3257      975.302
56.34      38.7318      970.662
56.35      39.1458      966.046
56.36      39.5679      961.455
56.37      39.9982      956.888
56.38      40.4369      952.346
56.39      40.8841      947.827
56.4        41.34      943.332
56.41      41.8046      938.862
56.42      42.2783      934.415
56.43      42.7612      929.992
56.44      43.2534      925.592
56.45       43.755      921.216
56.46      44.2664      916.863
56.47      44.7876      912.534
56.48      45.3189      908.229
56.49      45.8604      903.946
56.5      46.4124      899.687
56.51       46.975       895.45
56.52      47.5484      891.237
56.53      48.1329      887.046
56.54      48.7286      882.879
56.55      49.3358      878.734
56.56      49.9547      874.612
56.57      50.5855      870.512
56.58      51.2285      866.435
56.59      51.8839       862.38
56.6      52.5519      858.348
56.61      53.2328      854.338
56.62      53.9268       850.35
56.63      54.6342      846.385
56.64      55.3553      842.441
56.65      56.0903       838.52
56.66      56.8395       834.62
56.67      57.6032      830.743
56.68      58.3816      826.887
56.69      59.1751      823.053
56.7      59.9841      819.241
56.71      60.8086      815.451
56.72      61.6492      811.682
56.73      62.5061      807.934
56.74      63.3797      804.208
56.75      64.2702      800.504
56.76      65.1781      796.821
56.77      66.1036      793.159
56.78      67.0472      789.518
56.79      68.0091      785.899
56.8      68.9899      782.301
56.81      69.9898      778.723
56.82      71.0093      775.167
56.83      72.0488      771.632
56.84      73.1086      768.118
56.85      74.1892      764.625
56.86       75.291      761.153
56.87      76.4145      757.701
56.88        77.56       754.27
56.89      78.7282       750.86
56.9      79.9193      747.471
56.91       81.134      744.103
56.92      82.3727      740.755
56.93      83.6358      737.427
56.94       84.924       734.12
56.95      86.2377      730.834
56.96      87.5774      727.568
56.97      88.9437      724.323
56.98      90.3372      721.098
56.99      91.7585      717.894
 57       93.208       714.71
57.01      94.6865      711.546
57.02      96.1945      708.403
57.03      97.7326       705.28
57.04      99.3015      702.177
57.05      100.902      699.095
57.06      102.534      696.033
57.07      104.199      692.991
57.08      105.898      689.969
57.09      107.631      686.968
57.1      109.399      683.987
57.11      111.202      681.026
57.12      113.042      678.085
57.13      114.919      675.165
57.14      116.834      672.265
57.15      118.787      669.385
57.16       120.78      666.525
57.17      122.814      663.686
57.18      124.889      660.866
57.19      127.006      658.067
57.2      129.167      655.289
57.21      131.371       652.53
57.22       133.62      649.792
57.23      135.916      647.074
57.24      138.258      644.377
57.25      140.648      641.699
57.26      143.087      639.043
57.27      145.576      636.406
57.28      148.116       633.79
57.29      150.708      631.195
57.3      153.354       628.62
57.31      156.054      626.066
57.32      158.809      623.532
57.33      161.622      621.018
57.34      164.492      618.526
57.35      167.422      616.054
57.36      170.412      613.603
57.37      173.465      611.173
57.38       176.58      608.764
57.39       179.76      606.375
57.4      183.006      604.008
57.41      186.319      601.662
57.42      189.702      599.337
57.43      193.154      597.033
57.44      196.679       594.75
57.45      200.276      592.489
57.46      203.949      590.249
57.47      207.699      588.031
57.48      211.526      585.834
57.49      215.434       583.66
57.5      219.423      581.507
57.51      223.496      579.376
57.52      227.654      577.267
57.53      231.899       575.18
57.54      236.234      573.116
57.55      240.659      571.074
57.56      245.176      569.054
57.57      249.789      567.057
57.58      254.499      565.083
57.59      259.307      563.132
57.6      264.217      561.205
57.61       269.23        559.3
57.62      274.348      557.419
57.63      279.574      555.561
57.64      284.911      553.727
57.65      290.359      551.917
57.66      295.923      550.131
57.67      301.604      548.369
57.68      307.404      546.632
57.69      313.327      544.919
57.7      319.375      543.232
57.71      325.551      541.569
57.72      331.857      539.932
57.73      338.296       538.32
57.74      344.871      536.734
57.75      351.585      535.174
57.76      358.441       533.64
57.77      365.441      532.133
57.78       372.59      530.652
57.79      379.889      529.199
57.8      387.343      527.773
57.81      394.954      526.375
57.82      402.725      525.004
57.83      410.661      523.662
57.84      418.764      522.348
57.85      427.038      521.063
57.86      435.487      519.808
57.87      444.114      518.582
57.88      452.923      517.386
57.89      461.917       516.22
57.9      471.101      515.085
57.91      480.478      513.981
57.92      490.053      512.909
57.93      499.829      511.869
57.94       509.81      510.861
57.95      520.001      509.885
57.96      530.406      508.944
57.97      541.029      508.035
57.98      551.875      507.162
57.99      562.948      506.323
 58      574.252      505.519
58.01      585.792      504.751
58.02      597.574       504.02
58.03      609.601      503.326
58.04      621.878      502.669
58.05      634.411       502.05
58.06      647.204      501.471
58.07      660.263       500.93
58.08      673.592       500.43
58.09      687.197      499.971
58.1      701.083      499.554
58.11      715.254      499.179
58.12      729.718      498.847
58.13      744.479      498.559
58.14      759.542      498.316
58.15      774.913      498.118
58.16      790.599      497.967
58.17      806.604      497.863
58.18      822.934      497.807
58.19      839.595      497.801
58.2      856.593      497.845
58.21      873.935       497.94
58.22      891.625      498.088
58.23       909.67      498.289
58.24      928.076      498.545
58.25      946.849      498.856
58.26      965.995      499.225
58.27      985.521      499.651
58.28      1005.43      500.138
58.29      1025.73      500.685
58.3      1046.44      501.294
58.31      1067.54      501.967
58.32      1089.05      502.705
58.33      1110.99       503.51
58.34      1133.34      504.384
58.35      1156.12      505.327
58.36      1179.34      506.342
58.37         1203       507.43
58.38      1227.11      508.593
58.39      1251.66      509.834
58.4      1276.68      511.153
58.41      1302.16      512.554
58.42      1328.12      514.037
58.43      1354.54      515.606
58.44      1381.45      517.263
58.45      1408.85       519.01
58.46      1436.74      520.848
58.47      1465.12      522.782
58.48      1494.01      524.813
58.49       1523.4      526.943
58.5      1553.31      529.177
58.51      1583.72      531.516
58.52      1614.66      533.964
58.53      1646.12      536.524
58.54       1678.1      539.198
58.55      1710.61      541.991
58.56      1743.65      544.905
58.57      1777.23      547.944
58.58      1811.33      551.113
58.59      1845.98      554.414
58.6      1881.15      557.851
58.61      1916.87      561.429
58.62      1953.12      565.153
58.63       1989.9      569.025
58.64      2027.22      573.051
58.65      2065.07      577.237
58.66      2103.44      581.585
58.67      2142.34      586.102
58.68      2181.76      590.794
58.69      2221.68      595.664
58.7      2262.12      600.719
58.71      2303.05      605.965
58.72      2344.48      611.409
58.73      2386.38      617.055
58.74      2428.75      622.911
58.75      2471.59      628.983
58.76      2514.86      635.278
58.77      2558.57      641.804
58.78      2602.69      648.568
58.79       2647.2      655.577
58.8      2692.09       662.84
58.81      2737.34      670.365
58.82      2782.93      678.159
58.83      2828.82      686.233
58.84         2875      694.595
58.85      2921.43      703.254
58.86      2968.09       712.22
58.87      3014.95      721.502
58.88      3061.97      731.112
58.89      3109.11      741.058
58.9      3156.34      751.353
58.91      3203.61      762.007
58.92      3250.89      773.031
58.93      3298.13      784.437
58.94      3345.28      796.237
58.95      3392.28      808.442
58.96       3439.1      821.066
58.97      3485.66       834.12
58.98      3531.92      847.618
58.99      3577.81      861.573
 59      3623.26      875.998
59.01      3668.22      890.905
59.02      3712.61       906.31
59.03      3756.36      922.224
59.04       3799.4      938.662
59.05      3841.65      955.638
59.06      3883.02      973.165
59.07      3923.45      991.257
59.08      3962.84      1009.93
59.09       4001.1      1029.19
59.1      4038.16      1049.05
59.11      4073.91      1069.54
59.12      4108.27      1090.65
59.13      4141.15       1112.4
59.14      4172.44      1134.81
59.15      4202.07      1157.88
59.16      4229.92      1181.62
59.17       4255.9      1206.04
59.18      4279.93      1231.15
59.19       4301.9      1256.96
59.2      4321.72      1283.47
59.21       4339.3      1310.69
59.22      4354.55      1338.62
59.23      4367.38      1367.25
59.24      4377.71       1396.6
59.25      4385.46      1426.65
59.26      4390.55      1457.41
59.27      4392.92      1488.86
59.28      4392.49         1521
59.29      4389.21      1553.82
59.3      4383.02       1587.3
59.31      4373.89      1621.43
59.32      4361.77      1656.18
59.33      4346.63      1691.55
59.34      4328.46      1727.49
59.35      4307.24      1763.99
59.36      4282.98      1801.01
59.37      4255.68      1838.53
59.38      4225.36      1876.51
59.39      4192.05       1914.9
59.4       4155.8      1953.67
59.41      4116.66      1992.78
59.42      4074.68      2032.17
59.43      4029.95      2071.81
59.44      3982.54      2111.63
59.45      3932.55      2151.59
59.46      3880.08      2191.63
59.47      3825.24       2231.7
59.48      3768.16      2271.73
59.49      3708.97      2311.68
59.5      3647.79      2351.48
59.51      3584.77      2391.08
59.52      3520.07      2430.41
59.53      3453.82      2469.42
59.54      3386.19      2508.05
59.55      3317.34      2546.23
59.56      3247.42      2583.93
59.57      3176.59      2621.07
59.58      3105.02      2657.61
59.59      3032.87       2693.5
59.6      2960.29      2728.69
59.61      2887.43      2763.13
59.62      2814.45      2796.78
59.63      2741.49      2829.61
59.64      2668.69      2861.56
59.65      2596.19      2892.62
59.66      2524.11      2922.74
59.67      2452.58      2951.91
59.68      2381.71       2980.1
59.69      2311.61      3007.28
59.7      2242.37      3033.44
59.71       2174.1      3058.56
59.72      2106.86      3082.64
59.73      2040.74      3105.67
59.74      1975.81      3127.64
59.75      1912.13      3148.55
59.76      1849.74       3168.4
59.77       1788.7       3187.2
59.78      1729.03      3204.94
59.79      1670.79      3221.65
59.8      1613.98      3237.32
59.81      1558.63      3251.98
59.82      1504.76      3265.63
59.83      1452.36       3278.3
59.84      1401.45      3289.99
59.85      1352.02      3300.73
59.86      1304.06      3310.54
59.87      1257.57      3319.44
59.88      1212.53      3327.45
59.89      1168.93      3334.59
59.9      1126.75      3340.88
59.91      1085.96      3346.36
59.92      1046.54      3351.04
59.93      1008.46      3354.94
59.94      971.701      3358.09
59.95      936.229      3360.52
59.96      902.015      3362.25
59.97      869.028       3363.3
59.98      837.234       3363.7
59.99      806.603      3363.47
 60        777.1      3362.63
60.01      748.694      3361.21
60.02       721.35      3359.22
60.03      695.037       3356.7
60.04       669.72      3353.66
60.05      645.369      3350.12
60.06      621.949      3346.11
60.07      599.431      3341.64
60.08      577.782      3336.74
60.09      556.971      3331.41
60.1       536.97      3325.69
60.11      517.748      3319.59
60.12      499.277      3313.13
60.13      481.529      3306.32
60.14      464.476      3299.18
60.15      448.093      3291.72
60.16      432.353      3283.96
60.17      417.233      3275.92
60.18      402.707      3267.61
60.19      388.752      3259.04
60.2      375.346      3250.23
60.21      362.467      3241.18
60.22      350.094      3231.92
60.23      338.207      3222.44
60.24      326.786      3212.78
60.25      315.812      3202.92
60.26      305.268      3192.89
60.27      295.135      3182.69
60.28      285.398      3172.34
60.29      276.039      3161.83
60.3      267.043      3151.19
60.31      258.396      3140.42
60.32      250.084      3129.53
60.33      242.091      3118.52
60.34      234.406      3107.41
60.35      227.016      3096.19
60.36      219.908      3084.88
60.37      213.071      3073.48
60.38      206.494      3062.01
60.39      200.165      3050.45
60.4      194.076      3038.83
60.41      188.216      3027.14
60.42      182.576       3015.4
60.43      177.146       3003.6
60.44      171.919      2991.75
60.45      166.885      2979.85
60.46      162.038      2967.92
60.47      157.368      2955.95
60.48       152.87      2943.94
60.49      148.537      2931.91
60.5      144.361      2919.85
60.51      140.336      2907.77
60.52      136.456      2895.67
60.53      132.716      2883.56
60.54       129.11      2871.43
60.55      125.632      2859.29
60.56      122.277      2847.15
60.57      119.041         2835
60.58      115.919      2822.85
60.59      112.906       2810.7
60.6      109.998      2798.55
60.61      107.191      2786.41
60.62      104.481      2774.27
60.63      101.864      2762.14
60.64      99.3372      2750.03
60.65      96.8962      2737.92
60.66      94.5381      2725.83
60.67      92.2597      2713.76
60.68      90.0579       2701.7
60.69      87.9298      2689.66
60.7      85.8727      2677.64
60.71      83.8839      2665.64
60.72      81.9607      2653.67
60.73      80.1009      2641.72
60.74      78.3019      2629.79
60.75      76.5615      2617.89
60.76      74.8777      2606.02
60.77      73.2482      2594.17
60.78      71.6712      2582.36
60.79      70.1446      2570.57
60.8      68.6668      2558.81
60.81      67.2359      2547.09
60.82      65.8502       2535.4
60.83      64.5081      2523.74
60.84      63.2081      2512.12
60.85      61.9486      2500.52
60.86      60.7284      2488.97
60.87      59.5459      2477.45
60.88      58.3998      2465.96
60.89       57.289      2454.52
60.9      56.2121      2443.11
60.91       55.168      2431.73
60.92      54.1556       2420.4
60.93      53.1739       2409.1
60.94      52.2217      2397.85
60.95      51.2981      2386.63
60.96      50.4021      2375.45
60.97      49.5328      2364.31
60.98      48.6893      2353.21
60.99      47.8708      2342.15
 61      47.0765      2331.14
61.01      46.3055      2320.16
61.02      45.5571      2309.22
61.03      44.8306      2298.33
61.04      44.1253      2287.48
61.05      43.4405      2276.67
61.06      42.7755       2265.9
61.07      42.1298      2255.17
61.08      41.5027      2244.48
61.09      40.8937      2233.84
61.1      40.3022      2223.24
61.11      39.7276      2212.69
61.12      39.1695      2202.17
61.13      38.6273       2191.7
61.14      38.1006      2181.27
61.15      37.5889      2170.88
61.16      37.0917      2160.54
61.17      36.6087      2150.24
61.18      36.1394      2139.98
61.19      35.6834      2129.77
61.2      35.2404       2119.6
61.21      34.8099      2109.47
61.22      34.3916      2099.38
61.23      33.9852      2089.34
61.24      33.5904      2079.34
61.25      33.2067      2069.39
61.26       32.834      2059.47
61.27      32.4718       2049.6
61.28        32.12      2039.78
61.29      31.7782      2029.99
61.3      31.4462      2020.25
61.31      31.1238      2010.55
61.32      30.8106      2000.89
61.33      30.5064      1991.28
61.34       30.211      1981.71
61.35      29.9242      1972.18
61.36      29.6457       1962.7
61.37      29.3754      1953.25
61.38      29.1131      1943.85
61.39      28.8585      1934.49
61.4      28.6115      1925.18
61.41      28.3718       1915.9
61.42      28.1394      1906.67
61.43       27.914      1897.48
61.44      27.6956      1888.33
61.45      27.4838      1879.23
61.46      27.2786      1870.16
61.47      27.0798      1861.14
61.48      26.8874      1852.15
61.49      26.7011      1843.21
61.5      26.5208      1834.31
61.51      26.3464      1825.45
61.52      26.1777      1816.63
61.53      26.0148      1807.86
61.54      25.8574      1799.12
61.55      25.7054      1790.42
61.56      25.5587      1781.77
61.57      25.4173      1773.15
61.58       25.281      1764.58
61.59      25.1497      1756.04
61.6      25.0234      1747.55
61.61      24.9019      1739.09
61.62      24.7852      1730.68
61.63      24.6732       1722.3
61.64      24.5658      1713.96
61.65      24.4629      1705.66
61.66      24.3645      1697.41
61.67      24.2705      1689.19
61.68      24.1808      1681.01
61.69      24.0954      1672.86
61.7      24.0142      1664.76
61.71      23.9371       1656.7
61.72      23.8641      1648.67
61.73      23.7952      1640.68
61.74      23.7302      1632.73
61.75      23.6692      1624.82
61.76       23.612      1616.94
61.77      23.5587      1609.11
61.78      23.5092      1601.31
61.79      23.4634      1593.55
61.8      23.4214      1585.82
61.81       23.383      1578.13
61.82      23.3483      1570.48
61.83      23.3172      1562.87
61.84      23.2896      1555.29
61.85      23.2656      1547.75
61.86      23.2452      1540.25
61.87      23.2282      1532.78
61.88      23.2147      1525.35
61.89      23.2047      1517.95
61.9      23.1981      1510.59
61.91      23.1948      1503.26
61.92       23.195      1495.97
61.93      23.1986      1488.72
61.94      23.2055       1481.5
61.95      23.2157      1474.32
61.96      23.2293      1467.17
61.97      23.2462      1460.06
61.98      23.2665      1452.98
61.99        23.29      1445.93
 62      23.3168      1438.92
62.01       23.347      1431.94
62.02      23.3804         1425
62.03      23.4171      1418.09
62.04      23.4571      1411.22
62.05      23.5004      1404.38
62.06       23.547      1397.57
62.07      23.5969       1390.8
62.08      23.6501      1384.06
62.09      23.7066      1377.35
62.1      23.7664      1370.68
62.11      23.8295      1364.03
62.12       23.896      1357.43
62.13      23.9658      1350.85
62.14       24.039      1344.31
62.15      24.1155      1337.79
62.16      24.1954      1331.32
62.17      24.2788      1324.87
62.18      24.3655      1318.45
62.19      24.4557      1312.07
62.2      24.5494      1305.72
62.21      24.6465       1299.4
62.22      24.7471      1293.11
62.23      24.8513      1286.85
62.24       24.959      1280.62
62.25      25.0703      1274.43
62.26      25.1853      1268.26
62.27      25.3038      1262.13
62.28       25.426      1256.02
62.29      25.5519      1249.95
62.3      25.6816      1243.91
62.31       25.815      1237.89
62.32      25.9523      1231.91
62.33      26.0933      1225.96
62.34      26.2383      1220.04
62.35      26.3872      1214.14
62.36        26.54      1208.28
62.37      26.6969      1202.44
62.38      26.8578      1196.64
62.39      27.0228      1190.86
62.4       27.192      1185.12
62.41      27.3653       1179.4
62.42      27.5429      1173.71
62.43      27.7248      1168.05
62.44      27.9111      1162.42
62.45      28.1017      1156.82
62.46      28.2969      1151.24
62.47      28.4965      1145.69
62.48      28.7007      1140.17
62.49      28.9096      1134.68
62.5      29.1232      1129.22
62.51      29.3416      1123.79
62.52      29.5648      1118.38
62.53      29.7929         1113
62.54       30.026      1107.65
62.55      30.2641      1102.32
62.56      30.5074      1097.02
62.57      30.7559      1091.75
62.58      31.0097      1086.51
62.59      31.2688      1081.29
62.6      31.5334       1076.1
62.61      31.8035      1070.94
62.62      32.0793       1065.8
62.63      32.3607      1060.69
62.64       32.648      1055.61
62.65      32.9411      1050.55
62.66      33.2402      1045.52
62.67      33.5454      1040.51
62.68      33.8568      1035.53
62.69      34.1745      1030.58
62.7      34.4985      1025.65
62.71      34.8291      1020.74
62.72      35.1662      1015.87
62.73      35.5101      1011.01
62.74      35.8608      1006.19
62.75      36.2185      1001.39
62.76      36.5833      996.608
62.77      36.9552      991.856
62.78      37.3344      987.129
62.79      37.7211      982.427
62.8      38.1154       977.75
62.81      38.5174      973.097
62.82      38.9273      968.469
62.83      39.3451      963.865
62.84      39.7711      959.285
62.85      40.2053       954.73
62.86       40.648      950.198
62.87      41.0993      945.691
62.88      41.5594      941.208
62.89      42.0283      936.748
62.9      42.5063      932.313
62.91      42.9936      927.901
62.92      43.4902      923.512
62.93      43.9965      919.148
62.94      44.5125      914.806
62.95      45.0385      910.488
62.96      45.5746      906.193
62.97      46.1211      901.922
62.98       46.678      897.673
62.99      47.2457      893.448
 63      47.8244      889.245
63.01      48.4142      885.066
63.02      49.0153      880.909
63.03       49.628      876.775
63.04      50.2526      872.663
63.05      50.8891      868.574
63.06       51.538      864.508
63.07      52.1993      860.464
63.08      52.8734      856.442
63.09      53.5605      852.443
63.1      54.2608      848.466
63.11      54.9747      844.511
63.12      55.7023      840.578
63.13       56.444      836.667
63.14         57.2      832.778
63.15      57.9707       828.91
63.16      58.7563      825.065
63.17      59.5571      821.242
63.18      60.3734       817.44
63.19      61.2055      813.659
63.2      62.0538      809.901
63.21      62.9186      806.163
63.22      63.8001      802.448
63.23      64.6988      798.753
63.24       65.615       795.08
63.25      66.5491      791.428
63.26      67.5014      787.798
63.27      68.4722      784.189
63.28       69.462        780.6
63.29      70.4712      777.033
63.3      71.5001      773.487
63.31      72.5491      769.962
63.32      73.6188      766.458
63.33      74.7094      762.975
63.34      75.8214      759.512
63.35      76.9553       756.07
63.36      78.1115       752.65
63.37      79.2905      749.249
63.38      80.4928       745.87
63.39      81.7188      742.511
63.4       82.969      739.173
63.41       84.244      735.855
63.42      85.5442      732.558
63.43      86.8701      729.282
63.44      88.2224      726.026
63.45      89.6016       722.79
63.46      91.0082      719.575
63.47      92.4428       716.38
63.48       93.906      713.206
63.49      95.3984      710.052
63.5      96.9206      706.918
63.51      98.4732      703.805
63.52      100.057      700.712
63.53      101.672      697.639
63.54       103.32      694.587
63.55      105.001      691.554
63.56      106.716      688.542
63.57      108.465      685.551
63.58       110.25      682.579
63.59       112.07      679.628
63.6      113.928      676.697
63.61      115.823      673.786
63.62      117.756      670.896
63.63      119.728      668.025
63.64       121.74      665.175
63.65      123.794      662.345
63.66      125.889      659.536
63.67      128.026      656.746
63.68      130.207      653.977
63.69      132.433      651.228
63.7      134.704        648.5
63.71      137.021      645.791
63.72      139.386      643.104
63.73      141.799      640.436
63.74      144.262      637.789
63.75      146.775      635.162
63.76       149.34      632.556
63.77      151.957       629.97
63.78      154.628      627.405
63.79      157.354      624.861
63.8      160.137      622.336
63.81      162.977      619.833
63.82      165.875       617.35
63.83      168.834      614.888
63.84      171.853      612.447
63.85      174.935      610.027
63.86      178.081      607.628
63.87      181.292      605.249
63.88       184.57      602.892
63.89      187.916      600.556
63.9      191.331      598.241
63.91      194.818      595.947
63.92      198.377      593.674
63.93       202.01      591.423
63.94      205.719      589.194
63.95      209.505      586.986
63.96      213.371        584.8
63.97      217.317      582.635
63.98      221.346      580.493
63.99      225.459      578.372
 64      229.658      576.274
64.01      233.945      574.198
64.02      238.322      572.144
64.03      242.791      570.113
64.04      247.353      568.104
64.05      252.012      566.118
64.06      256.768      564.155
64.07      261.624      562.215
64.08      266.583      560.298
64.09      271.645      558.404
64.1      276.815      556.534
64.11      282.093      554.688
64.12      287.482      552.865
64.13      292.985      551.066
64.14      298.604      549.292
64.15      304.341      547.542
64.16        310.2      545.816
64.17      316.182      544.115
64.18       322.29      542.439
64.19      328.527      540.789
64.2      334.896      539.164
64.21      341.399      537.564
64.22       348.04       535.99
64.23      354.821      534.443
64.24      361.745      532.922
64.25      368.815      531.427
64.26      376.035      529.959
64.27      383.407      528.519
64.28      390.935      527.106
64.29      398.621      525.721
64.3      406.471      524.364
64.31      414.485      523.035
64.32      422.669      521.735
64.33      431.026      520.464
64.34      439.559      519.222
64.35      448.271       518.01
64.36      457.168      516.829
64.37      466.252      515.678
64.38      475.527      514.557
64.39      484.997      513.468
64.4      494.667      512.411
64.41       504.54      511.386
64.42       514.62      510.394
64.43      524.912      509.434
64.44       535.42      508.508
64.45      546.148      507.617
64.46      557.101      506.759
64.47      568.283      505.937
64.48      579.699       505.15
64.49      591.353        504.4
64.5       603.25      503.686
64.51      615.396      503.009
64.52      627.794       502.37
64.53      640.449       501.77
64.54      653.368      501.209
64.55      666.554      500.688
64.56      680.014      500.207
64.57      693.751      499.768
64.58      707.772      499.371
64.59      722.081      499.016
64.6      736.685      498.705
64.61      751.589      498.438
64.62      766.798      498.216
64.63      782.317       498.04
64.64      798.154      497.911
64.65      814.312       497.83
64.66      830.799      497.798
64.67      847.619      497.816
64.68      864.779      497.884
64.69      882.286      498.004
64.7      900.143      498.177
64.71      918.359      498.404
64.72      936.938      498.686
64.73      955.888      499.024
64.74      975.213       499.42
64.75      994.921      499.875
64.76      1015.02       500.39
64.77      1035.51      500.966
64.78       1056.4      501.606
64.79       1077.7      502.309
64.8      1099.41      503.079
64.81      1121.54      503.916
64.82       1144.1      504.822
64.83      1167.09      505.799
64.84      1190.51      506.849
64.85      1214.38      507.972
64.86       1238.7      509.172
64.87      1263.48       510.45
64.88      1288.72      511.808
64.89      1314.42      513.247
64.9       1340.6      514.771
64.91      1367.25      516.382
64.92      1394.39       518.08
64.93      1422.02       519.87
64.94      1450.15      521.754
64.95      1478.77      523.733
64.96      1507.89      525.811
64.97      1537.53       527.99
64.98      1567.68      530.274
64.99      1598.34      532.664
 65      1629.52      535.165
65.01      1661.23      537.778
65.02      1693.46      540.509
65.03      1726.22      543.358
65.04      1759.52      546.332
65.05      1793.34      549.432
65.06      1827.71      552.662
65.07       1862.6      556.028
65.08      1898.04      559.531
65.09         1934      563.178
65.1      1970.51      566.971
65.11      2007.55      570.916
65.12      2045.11      575.017
65.13      2083.21       579.28
65.14      2121.84      583.707
65.15      2160.98      588.307
65.16      2200.64      593.082
65.17      2240.81       598.04
65.18      2281.48      603.185
65.19      2322.65      608.524
65.2       2364.3      614.062
65.21      2406.43      619.807
65.22      2449.02      625.765
65.23      2492.07      631.942
65.24      2535.55      638.346
65.25      2579.45      644.984
65.26      2623.76      651.863
65.27      2668.46      658.992
65.28      2713.52      666.378
65.29      2758.93      674.029
65.3      2804.67      681.955
65.31       2850.7      690.165
65.32         2897      698.666
65.33      2943.55       707.47
65.34       2990.3      716.585
65.35      3037.24      726.021
65.36      3084.32      735.789
65.37      3131.51        745.9
65.38      3178.77      756.363
65.39      3226.05      767.191
65.4      3273.32      778.395
65.41      3320.52      789.987
65.42       3367.6      801.977
65.43      3414.53       814.38
65.44      3461.23      827.206
65.45      3507.65       840.47
65.46      3553.74      854.183
65.47      3599.44      868.359
65.48      3644.66      883.011
65.49      3689.36      898.153
65.5      3733.46      913.797
65.51      3776.88      929.959
65.52      3819.55       946.65
65.53       3861.4      963.886
65.54      3902.33      981.679
65.55      3942.27      1000.04
65.56      3981.14      1018.99
65.57      4018.84      1038.54
65.58      4055.29       1058.7
65.59       4090.4      1079.48
65.6      4124.06      1100.89
65.61       4156.2      1122.95
65.62      4186.72      1145.67
65.63      4215.51      1169.06
65.64      4242.49      1193.12
65.65      4267.56      1217.87
65.66      4290.62      1243.31
65.67      4311.58      1269.46
65.68      4330.35       1296.3
65.69      4346.83      1323.85
65.7      4360.94      1352.12
65.71       4372.6      1381.09
65.72      4381.71      1410.77
65.73      4388.21      1441.16
65.74      4392.02      1472.25
65.75      4393.07      1504.03
65.76      4391.29      1536.49
65.77      4386.64      1569.63
65.78      4379.06      1603.42
65.79      4368.51      1637.84
65.8      4354.96      1672.89
65.81      4338.39      1708.53
65.82      4318.77      1744.74
65.83      4296.11       1781.5
65.84       4270.4      1818.76
65.85      4241.66       1856.5
65.86      4209.92      1894.68
65.87      4175.22      1933.26
65.88      4137.58      1972.19
65.89      4097.09      2011.44
65.9      4053.79      2050.95
65.91      4007.78      2090.68
65.92      3959.13      2130.58
65.93      3907.95      2170.58
65.94      3854.34      2210.64
