Newton's Method:
Iter  | x                      | f(x)                      | Abs Error                  | Rel Error                
358   | -5.019884226540021000  | 148.19671605935477000000  | 6.85917098175418200000e+00 | 3.72925589895607160000e+00
359   | -5.013798147060601000  | 147.68269509015718000000  | 6.85308490227476150000e+00 | 3.72594696441274000000e+00
360   | -5.007692294451061000  | 147.16819905451040000000  | 6.84697904966522200000e+00 | 3.72262727943581640000e+00
361   | -5.001566519810600000  | 146.65322570599614000000  | 6.84085327502476100000e+00 | 3.71929676306957000000e+00
362   | -4.995420672479307000  | 146.13777277901502000000  | 6.83470742769346800000e+00 | 3.71595533340186270000e+00
363   | -4.989254600009819000  | 145.62183798855037000000  | 6.82854135522397950000e+00 | 3.71260290754873900000e+00
364   | -4.983068148138395000  | 145.10541902992858000000  | 6.82235490335255600000e+00 | 3.70923940163869760000e+00
365   | -4.976861160755400500  | 144.58851357857552000000  | 6.81614791596956150000e+00 | 3.70586473079664500000e+00
366   | -4.970633479875175500  | 144.07111928976863000000  | 6.80992023508933600000e+00 | 3.70247880912751400000e+00
367   | -4.964384945605288000  | 143.55323379838566000000  | 6.80367170081944900000e+00 | 3.69908154969954640000e+00
368   | -4.958115396115144000  | 143.03485471864875000000  | 6.79740215132930500000e+00 | 3.69567286452722600000e+00
369   | -4.951824667603938000  | 142.51597964386465000000  | 6.79111142281809900000e+00 | 3.69225266455385450000e+00
370   | -4.945512594267944000  | 141.99660614616062000000  | 6.78479934948210500000e+00 | 3.68882085963376800000e+00
371   | -4.939179008267104000  | 141.47673177621613000000  | 6.77846576348126500000e+00 | 3.68537735851417070000e+00
372   | -4.932823739690914000  | 140.95635406298985000000  | 6.77211049490507500000e+00 | 3.68192206881658900000e+00
373   | -4.926446616523592500  | 140.43547051344223000000  | 6.76573337173775350000e+00 | 3.67845489701793230000e+00
374   | -4.920047464608495000  | 139.91407861225392000000  | 6.75933421982265600000e+00 | 3.67497574843114630000e+00
375   | -4.913626107611773000  | 139.39217582153867000000  | 6.75291286282593400000e+00 | 3.67148452718545530000e+00
376   | -4.907182366985245000  | 138.86975958055228000000  | 6.74646912219940550000e+00 | 3.66798113620617400000e+00
377   | -4.900716061928470000  | 138.34682730539603000000  | 6.74000281714263100000e+00 | 3.66446547719409080000e+00
378   | -4.894227009349996000  | 137.82337638871545000000  | 6.73351376456415700000e+00 | 3.66093745060439350000e+00
379   | -4.887715023827758000  | 137.29940419939396000000  | 6.72700177904191850000e+00 | 3.65739695562514240000e+00
380   | -4.881179917568611000  | 136.77490808224130000000  | 6.72046667278277200000e+00 | 3.65384389015526900000e+00
381   | -4.874621500366977000  | 136.24988535767667000000  | 6.71390825558113800000e+00 | 3.65027815078208960000e+00
382   | -4.868039579562566000  | 135.72433332140633000000  | 6.70732633477672700000e+00 | 3.64669963275832250000e+00
383   | -4.861433959997170500  | 135.19824924409596000000  | 6.70072071521133150000e+00 | 3.64310822997859300000e+00
384   | -4.854804443970480000  | 134.67163037103710000000  | 6.69409119918464100000e+00 | 3.63950383495541500000e+00
385   | -4.848150831194918000  | 134.14447392180801000000  | 6.68743758640907900000e+00 | 3.63588633879463430000e+00
386   | -4.841472918749455000  | 133.61677708992846000000  | 6.68075967396361600000e+00 | 3.63225563117031670000e+00
387   | -4.834770501032376000  | 133.08853704250876000000  | 6.67405725624653700000e+00 | 3.62861160029906800000e+00
388   | -4.828043369712975000  | 132.55975091989265000000  | 6.66733012492713600000e+00 | 3.62495413291377300000e+00
389   | -4.821291313682141000  | 132.03041583529372000000  | 6.66057806889630200000e+00 | 3.62128311423672700000e+00
390   | -4.814514119001817000  | 131.50052887442547000000  | 6.65380087421597800000e+00 | 3.61759842795216000000e+00
391   | -4.807711568853286000  | 130.97008709512517000000  | 6.64699832406744700000e+00 | 3.61389995617811670000e+00
392   | -4.800883443484257000  | 130.43908752697060000000  | 6.64017019869841800000e+00 | 3.61018757943769200000e+00
393   | -4.794029520154728000  | 129.90752717089030000000  | 6.63331627536888900000e+00 | 3.60646117662959300000e+00
394   | -4.787149573081570000  | 129.37540299876673000000  | 6.62643632829573100000e+00 | 3.60272062499801400000e+00
395   | -4.780243373381813000  | 128.84271195303236000000  | 6.61953012859597400000e+00 | 3.59896580010179900000e+00
396   | -4.773310689014591500  | 128.30945094625847000000  | 6.61259744422875250000e+00 | 3.59519657578287830000e+00
397   | -4.766351284721707000  | 127.77561686073656000000  | 6.60563803993586800000e+00 | 3.59141282413395500000e+00
398   | -4.759364921966778000  | 127.24120654805199000000  | 6.59865167718093900000e+00 | 3.58761441546541900000e+00
399   | -4.752351358872922500  | 126.70621682865045000000  | 6.59163811408708340000e+00 | 3.58380121827146700000e+00
400   | -4.745310350158943500  | 126.17064449139554000000  | 6.58459710537310450000e+00 | 3.57997309919540730000e+00
401   | -4.738241647073965000  | 125.63448629311928000000  | 6.57752840228812550000e+00 | 3.57612992299412200000e+00
402   | -4.731144997330475600  | 125.09773895816353000000  | 6.57043175254463650000e+00 | 3.57227155250166300000e+00
403   | -4.724020145035738000  | 124.56039917791357000000  | 6.56330690024989900000e+00 | 3.56839784859196030000e+00
404   | -4.716866830621504000  | 124.02246361032250000000  | 6.55615358583566450000e+00 | 3.56450867014060900000e+00
405   | -4.709684790771992000  | 123.48392887942715000000  | 6.54897154598615300000e+00 | 3.56060387398571270000e+00
406   | -4.702473758350083500  | 122.94479157485486000000  | 6.54176051356424450000e+00 | 3.55668331488775500000e+00
407   | -4.695233462321663000  | 122.40504825132092000000  | 6.53452021753582400000e+00 | 3.55274684548846450000e+00
408   | -4.687963627678064000  | 121.86469542811672000000  | 6.52725038289222500000e+00 | 3.54879431626865170000e+00
409   | -4.680663975356557000  | 121.32372958858800000000  | 6.51995073057071800000e+00 | 3.54482557550497600000e+00
410   | -4.673334222158820000  | 120.78214717960331000000  | 6.51262097737298100000e+00 | 3.54084046922562170000e+00
411   | -4.665974080667323000  | 120.23994461101263000000  | 6.50526083588148400000e+00 | 3.53683884116483550000e+00
412   | -4.658583259159577000  | 119.69711825509512000000  | 6.49787001437373800000e+00 | 3.53282053271630600000e+00
413   | -4.651161461520163500  | 119.15366444599661000000  | 6.49044821673432450000e+00 | 3.52878538288533300000e+00
414   | -4.643708387150490000  | 118.60957947915634000000  | 6.48299514236465100000e+00 | 3.52473322823976430000e+00
415   | -4.636223730876186000  | 118.06485961072220000000  | 6.47551048609034700000e+00 | 3.52066390285964870000e+00
416   | -4.628707182852081000  | 117.51950105695512000000  | 6.46799393806624200000e+00 | 3.51657723828557070000e+00
417   | -4.621158428464671000  | 116.97349999362146000000  | 6.46044518367883200000e+00 | 3.51247306346562470000e+00
418   | -4.613577148232006000  | 116.42685255537380000000  | 6.45286390344616700000e+00 | 3.50835120470098440000e+00
419   | -4.605963017700906500  | 115.87955483511945000000  | 6.44524977291506750000e+00 | 3.50421148559002260000e+00
420   | -4.598315707341435000  | 115.33160288337643000000  | 6.43760246255559600000e+00 | 3.50005372697093180000e+00
421   | -4.590634882438510000  | 114.78299270761696000000  | 6.42992163765267100000e+00 | 3.49587774686280000000e+00
422   | -4.582920202980604000  | 114.23372027159742000000  | 6.42220695819476500000e+00 | 3.49168336040509500000e+00
423   | -4.575171323545391500  | 113.68378149467578000000  | 6.41445807875955200000e+00 | 3.48747037979549420000e+00
424   | -4.567387893182274000  | 113.13317225111450000000  | 6.40667464839643500000e+00 | 3.48323861422601370000e+00
425   | -4.559569555291671000  | 112.58188836936988000000  | 6.39885631050583200000e+00 | 3.47898786981737860000e+00
426   | -4.551715947500958000  | 112.02992563136726000000  | 6.39100270271511900000e+00 | 3.47471794955157500000e+00
427   | -4.543826701536955000  | 111.47727977176095000000  | 6.38311345675111600000e+00 | 3.47042865320252100000e+00
428   | -4.535901443094835000  | 110.92394647717971000000  | 6.37518819830899550000e+00 | 3.46611977726479500000e+00
429   | -4.527939791703342000  | 110.36992138545644000000  | 6.36722654691750300000e+00 | 3.46179111488035600000e+00
430   | -4.519941360586189000  | 109.81520008484246000000  | 6.35922811580035000000e+00 | 3.45744245576318530000e+00
431   | -4.511905756519492000  | 109.25977811320540000000  | 6.35119251173365300000e+00 | 3.45307358612177850000e+00
432   | -4.503832579685126000  | 108.70365095721053000000  | 6.34311933489928700000e+00 | 3.44868428857941400000e+00
433   | -4.495721423519839000  | 108.14681405148530000000  | 6.33500817873400000000e+00 | 3.44427434209211800000e+00
434   | -4.487571874559993000  | 107.58926277776635000000  | 6.32685862977415400000e+00 | 3.43984352186425340000e+00
435   | -4.479383512281764000  | 107.03099246402891000000  | 6.31867026749592500000e+00 | 3.43539159926163770000e+00
436   | -4.471155908936646000  | 106.47199838359802000000  | 6.31044266415080700000e+00 | 3.43091834172210900000e+00
437   | -4.462888629382096000  | 105.91227575424071000000  | 6.30217538459625700000e+00 | 3.42642351266344600000e+00
438   | -4.454581230907134000  | 105.35181973723931000000  | 6.29386798612129500000e+00 | 3.42190687138855450000e+00
439   | -4.446233263052731000  | 104.79062543644531000000  | 6.28552001826689200000e+00 | 3.41736817298780870000e+00
440   | -4.437844267426779500  | 104.22868789731277000000  | 6.27713102264094050000e+00 | 3.41280716823845700000e+00
441   | -4.429413777513462000  | 103.66600210591146000000  | 6.26870053272762300000e+00 | 3.40822360350097450000e+00
442   | -4.420941318476802000  | 103.10256298791855000000  | 6.26022807369096300000e+00 | 3.40361722061225920000e+00
443   | -4.412426406958191000  | 102.53836540758900000000  | 6.25171316217235200000e+00 | 3.39898775677554500000e+00
444   | -4.403868550867652000  | 101.97340416670355000000  | 6.24315530608181300000e+00 | 3.39433494444691900000e+00
445   | -4.395267249168629000  | 101.40767400349404000000  | 6.23455400438279000000e+00 | 3.38965851121831060000e+00
446   | -4.386621991656033000  | 100.84116959154548000000  | 6.22590874687019400000e+00 | 3.38495817969681840000e+00
447   | -4.377932258727299000  | 100.27388553867416000000  | 6.21721901394146000000e+00 | 3.38023366738023700000e+00
448   | -4.369197521146197000  | 99.70581638578130000000   | 6.20848427636035800000e+00 | 3.37548468652864340000e+00
449   | -4.360417239799100000  | 99.13695660568162000000   | 6.19970399501326100000e+00 | 3.37071094403188140000e+00
450   | -4.351590865443423000  | 98.56730060190607000000   | 6.19087762065758400000e+00 | 3.36591214127279330000e+00
451   | -4.342717838447943000  | 97.99684270747831000000   | 6.18200459366210350000e+00 | 3.36108797398603000000e+00
452   | -4.333797588524650000  | 97.42557718366393000000   | 6.17308434373881100000e+00 | 3.35623813211226850000e+00
453   | -4.324829534451832000  | 96.85349821869232000000   | 6.16411628966599300000e+00 | 3.35136229964764930000e+00
454   | -4.315813083788012000  | 96.28059992644964000000   | 6.15509983900217300000e+00 | 3.34646015448825000000e+00
455   | -4.306747632576390000  | 95.70687634514292000000   | 6.14603438779055100000e+00 | 3.34153136826939500000e+00
456   | -4.297632565039403000  | 95.13232143593416000000   | 6.13691932025356400000e+00 | 3.33657560619958900000e+00
457   | -4.288467253262999000  | 94.55692908154394000000   | 6.12775400847716000000e+00 | 3.33159252688886070000e+00
458   | -4.279251056870208000  | 93.98069308482329000000   | 6.11853781208436850000e+00 | 3.32658178217128770000e+00
459   | -4.269983322683564000  | 93.40360716729380000000   | 6.10927007789772500000e+00 | 3.32154301692145900000e+00
460   | -4.260663384375927000  | 92.82566496765418000000   | 6.09995013959008800000e+00 | 3.31647586886462830000e+00
461   | -4.251290562109201000  | 92.24686004025361000000   | 6.09057731732336200000e+00 | 3.31137996838029420000e+00
462   | -4.241864162160466000  | 91.66718585352973000000   | 6.08115091737462700000e+00 | 3.30625493829892570000e+00
463   | -4.232383476534963000  | 91.08663578841161000000   | 6.07167023174912400000e+00 | 3.30110039369155200000e+00
464   | -4.222847782565393000  | 90.50520313668594000000   | 6.06213453777955400000e+00 | 3.29591594165190260000e+00
465   | -4.213256342496929000  | 89.92288109932600000000   | 6.05254309771109000000e+00 | 3.29070118107078400000e+00
466   | -4.203608403057327000  | 89.33966278478258000000   | 6.04289515827148800000e+00 | 3.28545570240235430000e+00
467   | -4.193903195011490000  | 88.75554120723497000000   | 6.03318995022565100000e+00 | 3.28017908742194200000e+00
468   | -4.184139932699793000  | 88.17050928480279000000   | 6.02342668791395400000e+00 | 3.27487090897504140000e+00
469   | -4.174317813559456500  | 87.58455983771584000000   | 6.01360456877361750000e+00 | 3.26953073071708800000e+00
470   | -4.164436017628215000  | 86.99768558644222000000   | 6.00372277284237600000e+00 | 3.26415810684360650000e+00
471   | -4.154493707029476000  | 86.40987914977318000000   | 5.99378046224363700000e+00 | 3.25875258181030070000e+00
472   | -4.144490025438142500  | 85.82113304286376000000   | 5.98377678065230350000e+00 | 3.25331369004262250000e+00
473   | -4.134424097526204000  | 85.23143967522836000000   | 5.97371085274036500000e+00 | 3.24784095563435100000e+00
474   | -4.124295028387179000  | 84.64079134868982000000   | 5.96358178360134000000e+00 | 3.24233389203466470000e+00
475   | -4.114101902938418000  | 84.04918025528126000000   | 5.95338865815257900000e+00 | 3.23679200172318150000e+00
476   | -4.103843785300240000  | 83.45659847509957000000   | 5.94313054051440100000e+00 | 3.23121477587240150000e+00
477   | -4.093519718150808000  | 82.86303797410928000000   | 5.93280647336496900000e+00 | 3.22560169399695960000e+00
478   | -4.083128722055590000  | 82.26849060189582000000   | 5.92241547726975100000e+00 | 3.21995222358906340000e+00
479   | -4.072669794770197000  | 81.67294808936721000000   | 5.91195654998435800000e+00 | 3.21426581973945000000e+00
480   | -4.062141910515305000  | 81.07640204640272000000   | 5.90142866572946600000e+00 | 3.20854192474317120000e+00
481   | -4.051544019222314000  | 80.47884395944789000000   | 5.89083077443647500000e+00 | 3.20277996768946730000e+00
482   | -4.040875045748290000  | 79.88026518905438000000   | 5.88016180096245100000e+00 | 3.19697936403493700000e+00
483   | -4.030133889058697000  | 79.28065696736380000000   | 5.86942064427285800000e+00 | 3.19113951515920120000e+00
484   | -4.019319421376290000  | 78.68001039553438000000   | 5.85860617659045100000e+00 | 3.18525980790216300000e+00
485   | -4.008430487294479000  | 78.07831644110948000000   | 5.84771724250864000000e+00 | 3.17933961408195430000e+00
486   | -3.997465902853365000  | 77.47556593532676000000   | 5.83675265806752600000e+00 | 3.17337828999258600000e+00
487   | -3.986424454576521000  | 76.87174957036737000000   | 5.82571120979068200000e+00 | 3.16737517588025770000e+00
488   | -3.975304898466516000  | 76.26685789654370000000   | 5.81459165368067700000e+00 | 3.16132959539723500000e+00
489   | -3.964105958957014700  | 75.66088131942534000000   | 5.80339271417117600000e+00 | 3.15524085503211630000e+00
490   | -3.952826327819185000  | 75.05381009690184000000   | 5.79211308303334600000e+00 | 3.14910824351525860000e+00
491   | -3.941464663019982300  | 74.44563433618205000000   | 5.78075141823414300000e+00 | 3.14293103119804140000e+00
492   | -3.930019587529746300  | 73.83634399072888000000   | 5.76930634274390700000e+00 | 3.13670846940456900000e+00
493   | -3.918489688076370000  | 73.22592885712913000000   | 5.75777644329053100000e+00 | 3.13043978975432400000e+00
494   | -3.906873513843135600  | 72.61437857189800000000   | 5.74616026905729700000e+00 | 3.12412420345419800000e+00
495   | -3.895169575107116000  | 72.00168260821751000000   | 5.73445633032127700000e+00 | 3.11776090055820280000e+00
496   | -3.883376341814854000  | 71.38783027260902000000   | 5.72266309702901500000e+00 | 3.11134904919308530000e+00
497   | -3.871492242091800000  | 70.77281070153970000000   | 5.71077899730596100000e+00 | 3.10488779474792400000e+00
498   | -3.859515660681767500  | 70.15661285796297000000   | 5.69880241589592800000e+00 | 3.09837625902567700000e+00
499   | -3.847444937312414700  | 69.53922552779336000000   | 5.68673169252657600000e+00 | 3.09181353935451450000e+00
500   | -3.835278364982484400  | 68.92063731631656000000   | 5.67456512019664500000e+00 | 3.08519870765660760000e+00
501   | -3.823014188166258700  | 68.30083664453525000000   | 5.66230094338041900000e+00 | 3.07853080947191300000e+00
502   | -3.810650600930356500  | 67.67981174545226000000   | 5.64993735614451800000e+00 | 3.07180886293429320000e+00
503   | -3.798185744957679200  | 67.05755066029239000000   | 5.63747250017184100000e+00 | 3.06503185769716000000e+00
504   | -3.785617707472934700  | 66.43404123466527000000   | 5.62490446268709600000e+00 | 3.05819875380560150000e+00
505   | -3.772944519063782000  | 65.80927111467132000000   | 5.61223127427794300000e+00 | 3.05130848051176870000e+00
506   | -3.760164151391215600  | 65.18322774295402000000   | 5.59945090660537700000e+00 | 3.04435993503002940000e+00
507   | -3.747274514782339400  | 64.55589835470232000000   | 5.58656126999650000000e+00 | 3.03735198122819000000e+00
508   | -3.734273455698191600  | 63.92726997360713000000   | 5.57356021091235300000e+00 | 3.03028344825077860000e+00
509   | -3.721158754068730000  | 63.29732940777729000000   | 5.56044550928289100000e+00 | 3.02315312907010500000e+00
510   | -3.707928120486512000  | 62.66606324562051000000   | 5.54721487570067300000e+00 | 3.01595977896049840000e+00
511   | -3.694579193249954300  | 62.03345785169689000000   | 5.53386594846411500000e+00 | 3.00870211389075550000e+00
512   | -3.681109535246369600  | 61.39949936255215600000   | 5.52039629046053000000e+00 | 3.00137880882948700000e+00
513   | -3.667516630664233000  | 60.76417368254056600000   | 5.50680338587839400000e+00 | 2.99398849595760730000e+00
514   | -3.653797881523286800  | 60.12746647964771500000   | 5.49308463673744800000e+00 | 2.98652976278179640000e+00
515   | -3.639950604010226500  | 59.48936318132559000000   | 5.47923735922438750000e+00 | 2.97900115014224730000e+00
516   | -3.625972024606710400  | 58.84984897035367600000   | 5.46525877982087100000e+00 | 2.97140115010751200000e+00
517   | -3.611859275995386000  | 58.20890878074238000000   | 5.45114603120954650000e+00 | 2.96372820374864900000e+00
518   | -3.597609392728458500  | 57.56652729369648000000   | 5.43689614794261900000e+00 | 2.95598069878427600000e+00
519   | -3.583219306642045700  | 56.92268893365989000000   | 5.42250606185620700000e+00 | 2.94815696708740040000e+00
520   | -3.568685841998183500  | 56.27737786446479000000   | 5.40797259721234450000e+00 | 2.94025528204418360000e+00
521   | -3.554005710334802600  | 55.63057798561239000000   | 5.39329246554896400000e+00 | 2.93227385575393070000e+00
522   | -3.539175505002331700  | 54.98227292871539000000   | 5.37846226021649300000e+00 | 2.92421083605869870000e+00
523   | -3.524191695363733300  | 54.33244605413700000000   | 5.36347845057789400000e+00 | 2.91606430338992300000e+00
524   | -3.509050620632755600  | 53.68108044786557500000   | 5.34833737584691700000e+00 | 2.90783226741834100000e+00
525   | -3.493748483322950600  | 53.02815891866938000000   | 5.33303523853711200000e+00 | 2.89951266349229450000e+00
526   | -3.478281342277555000  | 52.37366399558191000000   | 5.31756809749171600000e+00 | 2.89110334884815400000e+00
527   | -3.462645105247613000  | 51.71757792577509600000   | 5.30193186046177440000e+00 | 2.88260209857512600000e+00
528   | -3.446835520982725000  | 51.05988267288497400000   | 5.28612227619688650000e+00 | 2.87400660131507700000e+00
529   | -3.430848170795495600  | 50.40055991586367000000   | 5.27013492600965700000e+00 | 2.86531445467621950000e+00
530   | -3.414678459557073000  | 49.73959104844083000000   | 5.25396521477123500000e+00 | 2.85652316033748570000e+00
531   | -3.398321606077113000  | 49.07695717928936000000   | 5.23760836129127400000e+00 | 2.84763011881821700000e+00
532   | -3.381772632816971000  | 48.41263913300263000000   | 5.22105938803113200000e+00 | 2.83863262388534300000e+00
533   | -3.365026354879903500  | 47.74661745200539000000   | 5.20431311009406450000e+00 | 2.82952785656747130000e+00
534   | -3.348077368216461700  | 47.07887239953665000000   | 5.18736412343062300000e+00 | 2.82031287874229350000e+00
535   | -3.330920036977019500  | 46.40938396386234000000   | 5.17020679219118050000e+00 | 2.81098462626029000000e+00
536   | -3.313548479936412800  | 45.73813186389648400000   | 5.15283523515057400000e+00 | 2.80153990156395900000e+00
537   | -3.295956555907870700  | 45.06509555643537400000   | 5.13524331112203200000e+00 | 2.79197536575752720000e+00
538   | -3.278137848054695400  | 44.39025424523672000000   | 5.11742460326885700000e+00 | 2.78228753007738570000e+00
539   | -3.260085646998352300  | 43.71358689220910000000   | 5.09937240221251300000e+00 | 2.77247274670814300000e+00
540   | -3.241792932610638300  | 43.03507223101402000000   | 5.08107968782479900000e+00 | 2.76252719888322850000e+00
541   | -3.223252354365213600  | 42.35468878342635400000   | 5.06253910957937400000e+00 | 2.75244689020223370000e+00
542   | -3.204456210109828000  | 41.67241487884883000000   | 5.04374296532399000000e+00 | 2.74222763308960600000e+00
543   | -3.185396423104813700  | 40.98822867743313500000   | 5.02468317831897500000e+00 | 2.73186503631072800000e+00
544   | -3.166064517155589500  | 40.30210819732740000000   | 5.00535127236975100000e+00 | 2.72135449145173820000e+00
545   | -3.146451589646719300  | 39.61403134664631400000   | 4.98573834486088100000e+00 | 2.71069115825843940000e+00
546   | -3.126548282262120400  | 38.92397596084969500000   | 4.96583503747628200000e+00 | 2.69986994871720000000e+00
547   | -3.106344749149922000  | 38.23191984631927000000   | 4.94563150436408350000e+00 | 2.68888550974653700000e+00
548   | -3.085830622260720400  | 37.53784083104455500000   | 4.92511737747488200000e+00 | 2.67773220435190700000e+00
549   | -3.064994973553992000  | 36.84171682346998000000   | 4.90428172876815300000e+00 | 2.66640409107774670000e+00
550   | -3.043826273728530700  | 36.14352588072077000000   | 4.88311302894269200000e+00 | 2.65489490156966660000e+00
551   | -3.022312347088141000  | 35.44324628761908000000   | 4.86159910230230200000e+00 | 2.64319801603542360000e+00
552   | -3.000440322102534600  | 34.74085664812938000000   | 4.83972707731669500000e+00 | 2.63130643636542240000e+00
553   | -2.978196577164254700  | 34.03633599114030000000   | 4.81748333237841600000e+00 | 2.61921275664135500000e+00
554   | -2.955566680974177600  | 33.32966389280700000000   | 4.79485343618833900000e+00 | 2.60690913072444760000e+00
555   | -2.932535326909115000  | 32.62082061805195000000   | 4.77182208212327550000e+00 | 2.59438723657185200000e+00
556   | -2.909086260633280000  | 31.90978728426713200000   | 4.74837301584744150000e+00 | 2.58163823687979300000e+00
557   | -2.885202200108661200  | 31.19654605078817500000   | 4.72448895532282300000e+00 | 2.56865273559408500000e+00
558   | -2.860864747034803000  | 30.48108033834223000000   | 4.70015150224896400000e+00 | 2.55542072976091900000e+00
559   | -2.836054288602853000  | 29.76337508342411600000   | 4.67534104381701350000e+00 | 2.54193155611161400000e+00
560   | -2.810749888277860500  | 29.04341703346035400000   | 4.65003664349202150000e+00 | 2.52817383168215400000e+00
561   | -2.784929164122371700  | 28.32119508970814400000   | 4.62421591933653300000e+00 | 2.51413538765906170000e+00
562   | -2.758568152937271600  | 27.59670070614989600000   | 4.59785490815143300000e+00 | 2.49980319551427000000e+00
563   | -2.731641158215352600  | 26.86992835423390000000   | 4.57092791342951350000e+00 | 2.48516328433914500000e+00
564   | -2.704120579570201200  | 26.14087606524417000000   | 4.54340733478436200000e+00 | 2.47020064810684840000e+00
565   | -2.675976720906757000  | 25.40954606443822800000   | 4.51526347612091800000e+00 | 2.45489914137677500000e+00
566   | -2.647177574126702300  | 24.67594551397462000000   | 4.48646432934086400000e+00 | 2.43924136169755300000e+00
567   | -2.617688574594974500  | 23.94008738519305600000   | 4.45697532980913550000e+00 | 2.42320851665687040000e+00
568   | -2.587472323912406000  | 23.20199148517565700000   | 4.42675907912656700000e+00 | 2.40678027315600900000e+00
569   | -2.556488274717997600  | 22.46168566792295700000   | 4.39577502993215850000e+00 | 2.38993458604029800000e+00
570   | -2.524692371250572000  | 21.71920726719531600000   | 4.36397912646473250000e+00 | 2.37264750267644060000e+00
571   | -2.492036638193433000  | 20.97460479645509000000   | 4.33132339340759400000e+00 | 2.35489293941186870000e+00
572   | -2.458468708857183500  | 20.22793997185494400000   | 4.29775546407134450000e+00 | 2.33664242505292600000e+00
573   | -2.423931281962315300  | 19.47929012744925700000   | 4.26321803717647600000e+00 | 2.31786480552353020000e+00
574   | -2.388361494086173000  | 18.72875110853880500000   | 4.22764824930033400000e+00 | 2.29852590267148350000e+00
575   | -2.351690192140201000  | 17.97644075031401000000   | 4.19097694735436200000e+00 | 2.27858811872234530000e+00
576   | -2.313841086920376000  | 17.22250307608304700000   | 4.15312784213453700000e+00 | 2.25800997607410000000e+00
577   | -2.274729764673734000  | 16.46711338413048500000   | 4.11401651988789500000e+00 | 2.23674557989674170000e+00
578   | -2.234262528558138000  | 15.71048443699340400000   | 4.07354928377229900000e+00 | 2.21474398824667600000e+00
579   | -2.192335035609677000  | 14.95287402476769100000   | 4.03162179082383800000e+00 | 2.19194847100087340000e+00
580   | -2.148830687093566000  | 14.19459424907319000000   | 3.98811744230772700000e+00 | 2.16829563470833700000e+00
581   | -2.103618720571658300  | 13.43602297193232300000   | 3.94290547578581930000e+00 | 2.14371438526817400000e+00
582   | -2.056551940299846200  | 12.67761800116340800000   | 3.89583869551400700000e+00 | 2.11812469397159740000e+00
583   | -2.007464008272585400  | 11.91993475018837900000   | 3.84675076348674640000e+00 | 2.09143612467260000000e+00
584   | -1.956166200974759800  | 11.16364832715355600000   | 3.79545295618892100000e+00 | 2.06354607046957740000e+00
585   | -1.902443516382843000  | 10.40958129042585900000   | 3.74173027159700400000e+00 | 2.03433763712463020000e+00
586   | -1.846049991858415000  | 9.65873867158675700000    | 3.68533674707257570000e+00 | 2.00367709745371720000e+00
587   | -1.786703066420304700  | 8.91235233002813700000    | 3.62598982163446600000e+00 | 1.97141082615596100000e+00
588   | -1.724076790613262800  | 8.17193727712786500000    | 3.56336354582742400000e+00 | 1.93736160809384870000e+00
589   | -1.657793652671945700  | 7.43936328741137200000    | 3.49708040788610660000e+00 | 1.90132419426840120000e+00
590   | -1.587414743629314700  | 6.71694585086137800000    | 3.42670149884347540000e+00 | 1.86305995469666750000e+00
591   | -1.512427897451662500  | 6.00756117420507600000    | 3.35171465266582350000e+00 | 1.82229043033344730000e+00
592   | -1.432233217666465200  | 5.31479019150163400000    | 3.27151997288062630000e+00 | 1.77868946405787630000e+00
593   | -1.346124736335290800  | 4.64309578035836400000    | 3.18541149154945200000e+00 | 1.73187322885851610000e+00
594   | -1.253264940648269000  | 3.99803462439857250000    | 3.09255169586243000000e+00 | 1.68138637822265120000e+00
595   | -1.152642896712523500  | 3.38649953322847040000    | 2.99192965192668450000e+00 | 1.62667927850016700000e+00
596   | -1.042988938050369600  | 2.81698151837424600000    | 2.88227569326453060000e+00 | 1.56706162597736260000e+00
597   | -0.922566228489288900  | 2.29985010259650260000    | 2.76185298370345000000e+00 | 1.50158912191039400000e+00
598   | -0.788599351158515400  | 1.84775145512950870000    | 2.62788610637267600000e+00 | 1.42875280264098530000e+00
599   | -0.635576613709212300  | 1.47673353487140040000    | 2.47486336892337300000e+00 | 1.34555602159773500000e+00
600   | -0.449652287449519300  | 1.21105136820577500000    | 2.28893904266368000000e+00 | 1.24447100821816300000e+00
601   | -0.185950667207224750  | 1.10715044020532760000    | 2.02523742242138560000e+00 | 1.10109933466332890000e+00
602   | 0.369711028065147440   | 1.41071841590596110000    | 1.46957572714901350000e+00 | 7.98992176169887400000e-01
603   | 2.675880320841589000   | 3.76203215322204700000    | 8.36593565627428100000e-01 | 4.54846729720520260000e-01
604   | 2.617636402032337700   | -8.38222893874127600000   | 7.78349646818176800000e-01 | 4.23180151007800900000e-01
605   | 2.556050077369173000   | -7.52802744115336800000   | 7.16763322155011800000e-01 | 3.89696342956351100000e-01
606   | 2.490771105956527600   | -6.67551401804400200000   | 6.51484350742366700000e-01 | 3.54204883439455700000e-01
607   | 2.421441057746153000   | -5.82721448426248800000   | 5.82154302531992000000e-01 | 3.16510897978063100000e-01
608   | 2.347740285953745000   | -4.98670422911405300000   | 5.08453530739584100000e-01 | 2.76440598127604800000e-01
609   | 2.269495608269955300   | -4.15909311690812300000   | 4.30208853055794370000e-01 | 2.33899826569295420000e-01
610   | 2.186918384806939000   | -3.35175879120991000000   | 3.47631629592778160000e-01 | 1.89003497473835160000e-01
